rollout/ep_len_mean,time/total_timesteps,train/n_updates,time/episodes,time/fps,rollout/ep_rew_mean,train/actor_loss,train/critic_loss,time/time_elapsed,train/learning_rate
100.0,321200,321000,3212,157,-5051.61399529,3133.488720703125,213634.5823486328,2038,0.001
100.0,321600,321400,3216,157,-5038.97792492,3156.85212890625,155744.13037841796,2040,0.001
100.0,322000,321800,3220,157,-5034.89519102,3149.678139648437,173107.87049072265,2043,0.001
100.0,322400,322200,3224,157,-5035.74355116,3145.6149609375,204092.88392333983,2045,0.001
100.0,322800,322600,3228,157,-5037.2268681,3143.120581054688,180880.81010742192,2048,0.001
100.0,323200,323000,3232,157,-5039.44762408,3122.1139306640625,194962.40314941405,2050,0.001
100.0,323600,323400,3236,157,-5043.01778828,3123.1084423828124,171471.82012695313,2053,0.001
100.0,324000,323800,3240,157,-5045.09483512,3113.3913232421874,189102.22748046875,2055,0.001
100.0,324400,324200,3244,157,-5044.4876741,3140.884638671875,189377.9108544922,2058,0.001
100.0,324800,324600,3248,157,-5040.9724663,3127.83326171875,207380.33909179686,2061,0.001
100.0,325200,325000,3252,157,-5040.39210487,3133.29935546875,190671.19181884767,2063,0.001
100.0,325600,325400,3256,157,-5038.88224159,3120.54318359375,166663.8283227539,2066,0.001
100.0,326000,325800,3260,157,-5038.69620933,3098.21177734375,196136.18353027344,2068,0.001
100.0,326400,326200,3264,157,-5039.1776192199995,3094.447905273437,181213.5721533203,2071,0.001
100.0,326800,326600,3268,157,-5038.61949491,3085.8430810546874,207963.74561523442,2073,0.001
100.0,327200,327000,3272,157,-5037.7673733,3116.772919921875,183042.58291503906,2076,0.001
100.0,327600,327400,3276,157,-5036.5277103,3098.703803710937,165811.58205078126,2078,0.001
100.0,328000,327800,3280,157,-5034.79940723,3102.506083984375,176495.48747314455,2081,0.001
100.0,328400,328200,3284,157,-5033.52128612,3116.6319921875,181938.5671508789,2084,0.001
100.0,328800,328600,3288,157,-5033.9593662,3082.7656103515624,188655.87188964844,2086,0.001
100.0,329200,329000,3292,157,-5034.4978559,3066.135083007813,216836.0622216797,2089,0.001
100.0,329600,329400,3296,157,-5037.28213228,3111.970625,170563.41299072266,2091,0.001
100.0,330000,329800,3300,157,-5036.84971973,3065.9372509765626,189806.3545166016,2094,0.001
100.0,330400,330200,3304,157,-5034.73265242,3093.7339990234377,216038.28254882814,2096,0.001
100.0,330800,330600,3308,157,-5031.41642485,3090.5036962890626,174587.91821533206,2099,0.001
100.0,331200,331000,3312,157,-5031.12245423,3091.335966796875,141930.30583984376,2101,0.001
100.0,331600,331400,3316,157,-5032.63283329,3064.391767578125,174894.3931689453,2104,0.001
100.0,332000,331800,3320,157,-5033.74691882,3062.720771484375,162328.71741210934,2106,0.001
100.0,332400,332200,3324,157,-5032.91940371,3053.140874023437,220164.2880786133,2109,0.001
100.0,332800,332600,3328,157,-5032.70945918,3051.135947265625,178155.94838867188,2112,0.001
100.0,333200,333000,3332,157,-5030.16468517,3032.412451171875,189641.34127441407,2114,0.001
100.0,333600,333400,3336,157,-5026.52131964,3072.47205078125,176697.63040039066,2117,0.001
100.0,334000,333800,3340,157,-5026.40289743,3065.3103515625,218425.15840576173,2119,0.001
100.0,334400,334200,3344,157,-5027.86511918,3054.2330224609377,199491.10553955077,2122,0.001
100.0,334800,334600,3348,157,-5030.48693725,3042.198061523437,173795.15709228517,2124,0.001
100.0,335200,335000,3352,157,-5029.52786217,3062.388745117188,165007.28045898434,2127,0.001
100.0,335600,335400,3356,157,-5029.34244561,3072.309453125,143420.22732666016,2129,0.001
100.0,336000,335800,3360,157,-5028.28899595,3068.999150390625,185726.60470458984,2132,0.001
100.0,336400,336200,3364,157,-5027.27219166,3042.2515673828125,159016.29079589844,2135,0.001
100.0,336800,336600,3368,157,-5028.24255485,3067.7300439453124,180522.01893066405,2137,0.001
100.0,337200,337000,3372,157,-5028.23615522,3074.066147460937,181986.54250488282,2140,0.001
100.0,337600,337400,3376,157,-5028.43319642,3047.3849072265625,218937.89475585934,2142,0.001
100.0,338000,337800,3380,157,-5028.48454358,3054.37517578125,160219.18063232422,2145,0.001
100.0,338400,338200,3384,157,-5028.95964854,3058.299833984375,215601.750625,2147,0.001
100.0,338800,338600,3388,157,-5029.01826806,3063.0572705078125,179725.41929199218,2150,0.001
100.0,339200,339000,3392,157,-5031.27962363,3054.4644189453124,202663.6345678711,2152,0.001
100.0,339600,339400,3396,157,-5028.68523706,3023.27154296875,156403.41326660154,2155,0.001
100.0,340000,339800,3400,157,-5031.16124357,3051.65283203125,160806.6700830078,2158,0.001
100.0,340400,340200,3404,157,-5032.32529411,3035.9499853515626,158779.58574462892,2160,0.001
100.0,340800,340600,3408,157,-5035.58774179,3035.909506835937,173806.6091430664,2163,0.001
100.0,341200,341000,3412,157,-5036.19418375,3030.89173828125,180738.4081665039,2165,0.001
100.0,341600,341400,3416,157,-5034.76002016,3027.849658203125,189954.22306396483,2168,0.001
100.0,342000,341800,3420,157,-5034.47194032,3026.705581054688,169184.65174316405,2170,0.001
100.0,342400,342200,3424,157,-5034.54195991,3035.35677734375,177769.6243334961,2173,0.001
100.0,342800,342600,3428,157,-5033.5574896,3037.771494140625,142809.82091796875,2175,0.001
100.0,343200,343000,3432,157,-5033.41983241,3013.81876953125,172698.44956298827,2178,0.001
100.0,343600,343400,3436,157,-5033.32134608,3030.7662255859377,175382.78247802734,2180,0.001
100.0,344000,343800,3440,157,-5033.49063403,2998.4285498046875,152621.79512451173,2183,0.001
100.0,344400,344200,3444,157,-5031.55704292,3011.8861572265623,150470.65219238278,2186,0.001
100.0,344800,344600,3448,157,-5028.55008751,3021.490712890625,203029.86375488286,2188,0.001
100.0,345200,345000,3452,157,-5028.41302034,3010.182065429688,187322.54095947265,2191,0.001
100.0,345600,345400,3456,157,-5028.52269813,3014.901357421875,176705.07145996095,2193,0.001
100.0,346000,345800,3460,157,-5028.48309464,3019.2104052734376,199823.67939941408,2196,0.001
100.0,346400,346200,3464,157,-5029.08862296,3024.029013671875,165796.42286376952,2198,0.001
100.0,346800,346600,3468,157,-5028.13626855,3021.69400390625,236640.39979003905,2201,0.001
100.0,347200,347000,3472,157,-5027.93131081,3016.756157226563,163289.3653930664,2203,0.001
100.0,347600,347400,3476,157,-5031.54499263,3007.057568359375,194219.43940185546,2206,0.001
100.0,348000,347800,3480,157,-5032.36494369,3014.849643554688,187385.918359375,2208,0.001
100.0,348400,348200,3484,157,-5033.24988843,3033.522080078125,151806.43860107422,2211,0.001
100.0,348800,348600,3488,157,-5033.33011133,3036.413725585937,177868.4750439453,2213,0.001
100.0,349200,349000,3492,157,-5030.20602457,3032.797241210937,193059.5934692383,2216,0.001
100.0,349600,349400,3496,157,-5030.42549036,3020.497998046875,214574.1009765625,2218,0.001
100.0,350000,349800,3500,157,-5027.92590419,3032.869936523437,188152.80878662108,2221,0.001
100.0,350400,350200,3504,157,-5028.80009575,3061.64162109375,206391.01765625,2223,0.001
100.0,350800,350600,3508,157,-5026.01164988,3051.870791015625,199921.4172363281,2226,0.001
100.0,351200,351000,3512,157,-5024.62686838,3051.7706982421873,196578.87682617188,2228,0.001
100.0,351600,351400,3516,157,-5024.71447049,3045.6446337890625,168172.26609863286,2231,0.001
100.0,352000,351800,3520,157,-5025.51746492,3041.9143310546874,226510.4314599609,2233,0.001
100.0,352400,352200,3524,157,-5025.66415253,3047.0486181640626,184619.87977539058,2236,0.001
100.0,352800,352600,3528,157,-5026.81570651,3067.74591796875,143729.76152832032,2238,0.001
100.0,353200,353000,3532,157,-5030.19963746,3090.949609375,166253.80135742188,2241,0.001
100.0,353600,353400,3536,157,-5031.99574478,3060.768779296875,179769.47512207032,2243,0.001
100.0,354000,353800,3540,157,-5032.26651304,3064.433525390625,201923.82272949215,2246,0.001
100.0,354400,354200,3544,157,-5033.78935062,3073.724926757813,145381.97907470702,2249,0.001
100.0,354800,354600,3548,157,-5035.8941137,3048.4970458984376,209127.85859375,2251,0.001
100.0,355200,355000,3552,157,-5036.64182595,3077.51349609375,188804.14693359376,2254,0.001
100.0,355600,355400,3556,157,-5038.32331822,3007.600395507813,199228.57842529297,2256,0.001
100.0,356000,355800,3560,157,-5039.54864264,3067.583041992188,194275.1384033203,2259,0.001
100.0,356400,356200,3564,157,-5039.95756161,3061.412905273437,196922.41874023443,2261,0.001
100.0,356800,356600,3568,157,-5040.46410761,3039.9699169921873,157082.60128417972,2264,0.001
100.0,357200,357000,3572,157,-5042.03403513,3040.807314453125,200849.05082763676,2266,0.001
100.0,357600,357400,3576,157,-5038.64678845,3066.778022460937,188044.73767333984,2269,0.001
100.0,358000,357800,3580,157,-5038.55138739,3002.2637353515624,178064.15632080074,2271,0.001
100.0,358400,358200,3584,157,-5037.63839076,2984.593515625,195845.54610351566,2274,0.001
100.0,358800,358600,3588,157,-5037.08870034,2977.6110400390626,212603.9822680664,2276,0.001
100.0,359200,359000,3592,157,-5037.9396452,2993.068603515625,185243.43768798828,2279,0.001
100.0,359600,359400,3596,157,-5068.24733315,2971.4546142578124,177839.39395751953,2281,0.001
100.0,360000,359800,3600,157,-5068.59721535,2996.2118798828124,195945.93505371094,2284,0.001
100.0,360400,360200,3604,157,-5067.25463415,2969.204921875,196790.05271972658,2286,0.001
100.0,360800,360600,3608,157,-5068.00007716,2973.96068359375,168573.3869995117,2289,0.001
100.0,361200,361000,3612,157,-5070.00925854,2993.252631835937,211275.29400146485,2292,0.001
100.0,361600,361400,3616,157,-5069.90597555,2979.6064599609376,191688.91420654298,2294,0.001
100.0,362000,361800,3620,157,-5069.78711908,2958.755205078125,186905.35695800785,2297,0.001
100.0,362400,362200,3624,157,-5069.58742921,2938.146293945313,195413.15134765624,2299,0.001
100.0,362800,362600,3628,157,-5069.38251322,2949.047421875,184683.54807128906,2302,0.001
100.0,363200,363000,3632,157,-5066.34535925,2970.18560546875,210993.58828125,2304,0.001
100.0,363600,363400,3636,157,-5065.29025624,2952.1393017578125,167569.95029296874,2307,0.001
100.0,364000,363800,3640,157,-5062.88653893,2924.408837890625,183087.67196044922,2309,0.001
100.0,364400,364200,3644,157,-5061.83834696,2925.949575195313,150290.6000366211,2312,0.001
100.0,364800,364600,3648,157,-5060.50258001,2921.4752001953125,213678.24989257808,2314,0.001
100.0,365200,365000,3652,157,-5059.98730387,2937.737353515625,194160.55189453124,2317,0.001
100.0,365600,365400,3656,157,-5058.82674981,2915.726728515625,163139.59837890626,2320,0.001
100.0,366000,365800,3660,157,-5058.01274684,2920.034545898437,173404.41738769528,2322,0.001
100.0,366400,366200,3664,157,-5060.1282383,2927.79599609375,159149.33157226566,2325,0.001
100.0,366800,366600,3668,157,-5061.20512601,2929.119775390625,172277.09290527346,2327,0.001
100.0,367200,367000,3672,157,-5060.42827719,2940.464077148437,178616.01066894532,2330,0.001
100.0,367600,367400,3676,157,-5066.78911596,2953.942333984375,140118.1015185547,2332,0.001
100.0,368000,367800,3680,157,-5066.37695296,2925.7647265625,160596.7686621094,2335,0.001
100.0,368400,368200,3684,157,-5066.06391088,2932.431635742188,148823.50409667968,2337,0.001
100.0,368800,368600,3688,157,-5076.08527984,2933.787939453125,176298.722734375,2340,0.001
100.0,369200,369000,3692,157,-5075.7501088,2956.161142578125,162873.32165771484,2342,0.001
100.0,369600,369400,3696,157,-5045.68792041,2907.9664404296873,174147.78877929688,2345,0.001
100.0,370000,369800,3700,157,-5045.81841242,2907.8009765625,206169.42759765626,2347,0.001
100.0,370400,370200,3704,157,-5045.79423695,2925.7320947265625,168886.13012695312,2350,0.001
100.0,370800,370600,3708,157,-5044.93400032,2912.96455078125,161322.30438476562,2352,0.001
100.0,371200,371000,3712,157,-5046.13479378,2918.176137695313,190094.81588134766,2355,0.001
100.0,371600,371400,3716,157,-5047.91047036,2927.2465625,159631.93361816407,2357,0.001
100.0,372000,371800,3720,157,-5047.15948298,2909.324599609375,165836.86863769533,2360,0.001
100.0,372400,372200,3724,157,-5048.71604203,2909.851811523437,199537.0995654297,2363,0.001
100.0,372800,372600,3728,157,-5048.88310586,2905.830786132813,176540.02645263672,2365,0.001
100.0,373200,373000,3732,157,-5049.32580724,2903.9689306640626,161072.3881665039,2368,0.001
100.0,373600,373400,3736,157,-5048.97858465,2915.8129736328124,120411.94905517578,2370,0.001
100.0,374000,373800,3740,157,-5048.86451956,2903.3063671875,165612.98966796874,2373,0.001
100.0,374400,374200,3744,157,-5049.04843854,2897.9558203125,189858.38087402342,2375,0.001
100.0,374800,374600,3748,157,-5049.36398003,2903.5005517578124,147354.09820800778,2378,0.001
100.0,375200,375000,3752,157,-5049.53323931,2890.8230078125,159405.40181152345,2380,0.001
100.0,375600,375400,3756,157,-5049.51537194,2880.735307617188,145351.49872558593,2382,0.001
100.0,376000,375800,3760,157,-5051.46517192,2890.122724609375,189082.3209814453,2385,0.001
100.0,376400,376200,3764,157,-5050.74531216,2866.03443359375,212501.62392578128,2387,0.001
100.0,376800,376600,3768,157,-5050.63129223,2878.5319873046874,179889.49590820313,2390,0.001
100.0,377200,377000,3772,157,-5051.02303552,2873.939326171875,161119.63475585938,2392,0.001
100.0,377600,377400,3776,157,-5045.75368904,2847.9574267578123,175294.158828125,2395,0.001
100.0,378000,377800,3780,157,-5046.62856633,2886.955185546875,153345.29077636715,2397,0.001
100.0,378400,378200,3784,157,-5050.56738912,2892.090043945313,161455.29585205074,2400,0.001
100.0,378800,378600,3788,157,-5044.62177029,2884.604897460937,155967.28714111328,2403,0.001
100.0,379200,379000,3792,157,-5047.91410684,2857.7226025390623,182875.1585131836,2405,0.001
100.0,379600,379400,3796,157,-5047.81245166,2853.36455078125,177902.73220947266,2407,0.001
100.0,380000,379800,3800,157,-5050.95023637,2864.136181640625,188679.72383300785,2410,0.001
100.0,380400,380200,3804,157,-5050.21734757,2883.00443359375,163803.9232397461,2412,0.001
100.0,380800,380600,3808,157,-5050.35774734,2881.3668310546873,155565.50859619142,2415,0.001
100.0,381200,381000,3812,157,-5049.37037439,2874.6113330078124,140559.4497412109,2418,0.001
100.0,381600,381400,3816,157,-5049.62583507,2891.01349609375,148283.27313232422,2420,0.001
100.0,382000,381800,3820,157,-5049.57377125,2863.805004882813,173214.4017944336,2423,0.001
100.0,382400,382200,3824,157,-5048.52409499,2893.6028125,153746.51072509764,2425,0.001
100.0,382800,382600,3828,157,-5049.92192427,2882.463916015625,172018.80415527345,2428,0.001
100.0,383200,383000,3832,157,-5049.99170895,2903.856401367188,170152.48572509765,2430,0.001
100.0,383600,383400,3836,157,-5051.58350423,2879.31212890625,161934.49734375,2433,0.001
100.0,384000,383800,3840,157,-5055.54749932,2879.094047851563,187422.57587402343,2435,0.001
100.0,384400,384200,3844,157,-5056.77084662,2882.943154296875,176102.23490234374,2438,0.001
100.0,384800,384600,3848,157,-5057.57987011,2879.384838867188,183999.21323486327,2440,0.001
100.0,385200,385000,3852,157,-5057.60944884,2893.4538232421874,169637.55102539062,2443,0.001
100.0,385600,385400,3856,157,-5058.84367377,2856.0654150390624,184147.61037109376,2445,0.001
100.0,386000,385800,3860,157,-5057.41347332,2844.130986328125,130452.74604980467,2448,0.001
100.0,386400,386200,3864,157,-5056.56644124,2875.179423828125,154626.53112060548,2450,0.001
100.0,386800,386600,3868,157,-5056.40968971,2838.449067382813,173486.63414550782,2453,0.001
100.0,387200,387000,3872,157,-5056.6793339,2867.18412109375,180413.70850830077,2455,0.001
100.0,387600,387400,3876,157,-5057.01265148,2819.146694335937,183580.94276367183,2458,0.001
100.0,388000,387800,3880,157,-5057.38728987,2812.291015625,163266.5797680664,2460,0.001
100.0,388400,388200,3884,157,-5054.80382455,2804.68228515625,139701.59573242188,2463,0.001
100.0,388800,388600,3888,157,-5051.15115373,2799.82451171875,156470.0519116211,2465,0.001
100.0,389200,389000,3892,157,-5050.12499238,2804.254404296875,152019.20670654296,2468,0.001
100.0,389600,389400,3896,157,-5050.98621197,2810.235234375,157031.48418945313,2470,0.001
100.0,390000,389800,3900,157,-5048.37888102,2787.512783203125,153032.70864013673,2473,0.001
100.0,390400,390200,3904,157,-5051.51459094,2782.3644091796873,166906.15576171875,2475,0.001
100.0,390800,390600,3908,157,-5052.798485,2808.9263720703125,146106.2045361328,2478,0.001
100.0,391200,391000,3912,157,-5052.83285864,2795.753432617188,148241.8455444336,2480,0.001
100.0,391600,391400,3916,157,-5051.01339353,2807.6428369140626,142383.27823730468,2483,0.001
100.0,392000,391800,3920,157,-5050.85489013,2784.60169921875,195170.5584375,2485,0.001
100.0,392400,392200,3924,157,-5051.2988286,2779.9840478515625,164664.40011230472,2488,0.001
100.0,392800,392600,3928,157,-5049.53035699,2780.9956103515624,215423.71329589843,2490,0.001
100.0,393200,393000,3932,157,-5048.53891617,2807.674482421875,199584.6029223633,2493,0.001
100.0,393600,393400,3936,157,-5047.50804468,2776.14927734375,176953.5444165039,2495,0.001
100.0,394000,393800,3940,157,-5043.90419589,2816.380170898437,135993.26724853515,2498,0.001
100.0,394400,394200,3944,157,-5042.49970308,2786.9955029296875,152852.20693359376,2500,0.001
100.0,394800,394600,3948,157,-5042.56567337,2761.76998046875,144896.60527587892,2503,0.001
100.0,395200,395000,3952,157,-5048.2992134,2806.2118408203123,139455.52811035153,2505,0.001
100.0,395600,395400,3956,157,-5048.18002599,2774.450561523437,151945.20067382813,2508,0.001
100.0,396000,395800,3960,157,-5048.40090672,2749.8657275390624,160035.12924804687,2510,0.001
100.0,396400,396200,3964,157,-5047.76241244,2761.716953125,183216.69107910155,2513,0.001
100.0,396800,396600,3968,157,-5046.40206129,2770.008051757813,146190.67690429688,2515,0.001
100.0,397200,397000,3972,157,-5046.3385763,2745.737900390625,128653.0527319336,2518,0.001
100.0,397600,397400,3976,157,-5047.55059712,2745.829458007813,177238.62239990235,2520,0.001
