rollout/ep_rew_mean,time/iterations,train/explained_variance,train/std,train/policy_loss,train/n_updates,train/entropy_loss,time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/value_loss,train/learning_rate
-34074.14021098,96000,5.960464477539063e-08,2.01028823852539,-4875.23291015625,95999,-6.32603931427002,478,100.0,1002,480000,669716.4375,0.0007
-33962.35273274001,96100,-1.1920928955078125e-07,2.0067613124847408,-4448.29443359375,96099,-6.3222899436950675,478,100.0,1003,480500,596663.0625,0.0007
-33815.71271722,96200,0.0,2.0130510330200195,-3282.303466796875,96199,-6.329501152038574,478,100.0,1004,481000,364512.34375,0.0007
-33887.17775241,96300,0.0,2.0128002166748047,-3612.380615234375,96299,-6.3289337158203125,478,100.0,1005,481500,478146.96875,0.0007
-33957.59173566,96400,0.0,2.0033516883850098,-2718.420166015625,96399,-6.315224647521973,478,100.0,1006,482000,295317.0625,0.0007
-34172.603814019996,96500,0.0,1.997432231903076,-5834.4775390625,96499,-6.307538032531737,478,100.0,1007,482500,1175084.5,0.0007
-34333.35261181,96600,1.1920928955078125e-07,1.9943102598190308,-4734.6103515625,96599,-6.303144931793213,478,100.0,1008,483000,808127.9375,0.0007
-34428.27909268999,96700,0.0,1.983209013938904,-3714.615966796875,96699,-6.287263870239258,478,100.0,1009,483500,487074.71875,0.0007
-34511.14776835,96800,0.0,1.98271918296814,-4702.10693359375,96799,-6.2900390625,478,100.0,1010,484000,604298.1875,0.0007
-34600.39560955,96900,-1.1920928955078125e-07,1.9871842861175537,-6010.68798828125,96899,-6.299352169036865,478,100.0,1011,484500,1084127.375,0.0007
-34691.14246232998,97000,0.0,1.9893646240234373,-4560.02587890625,96999,-6.30158805847168,478,100.0,1012,485000,800544.0625,0.0007
-34676.24419077,97100,0.0,1.9863361120224,-4747.09375,97099,-6.2954468727111825,478,100.0,1013,485500,965776.9375,0.0007
-34631.12816018,97200,1.1920928955078125e-07,1.9796350002288816,-5176.8828125,97199,-6.286327362060548,478,100.0,1014,486000,728550.5,0.0007
-34617.519706179984,97300,0.0,1.9737501144409182,-4097.5322265625,97299,-6.275987148284912,478,100.0,1015,486500,628627.625,0.0007
-34745.195941879996,97400,-1.1920928955078125e-07,1.97297465801239,-5773.17138671875,97399,-6.276358604431152,478,100.0,1016,487000,1090474.875,0.0007
-34868.39399992,97500,-1.1920928955078125e-07,1.9611576795578003,-5494.16552734375,97499,-6.256622314453125,478,100.0,1017,487500,1045283.0,0.0007
-34941.243759699995,97600,0.0,1.9733527898788448,-4144.36474609375,97599,-6.275880813598633,478,100.0,1018,488000,661380.3125,0.0007
-35071.457927220006,97700,0.0,1.959719181060791,-4754.5625,97699,-6.2561073303222665,478,100.0,1019,488500,700994.375,0.0007
-35288.40406075001,97800,-1.1920928955078125e-07,1.9555764198303225,-5435.88818359375,97799,-6.24948263168335,478,100.0,1020,489000,1022380.3125,0.0007
-35557.87750601,97900,0.0,1.950671672821045,-4745.75634765625,97899,-6.240139961242676,478,100.0,1022,489500,974357.4375,0.0007
-35820.236027360006,98000,0.0,1.9654321670532229,-5655.369140625,97999,-6.2643141746521,478,100.0,1023,490000,1065690.125,0.0007
-36027.09908386,98100,0.0,1.956746816635132,-6577.49853515625,98099,-6.252109050750732,478,100.0,1024,490500,1200559.125,0.0007
-36270.36892634,98200,-1.1920928955078125e-07,1.9624179601669312,-4950.70458984375,98199,-6.2619261741638175,478,100.0,1025,491000,655174.4375,0.0007
-36414.474445609994,98300,0.0,1.9725890159606931,-4726.20458984375,98299,-6.276736259460449,479,100.0,1026,491500,682591.1875,0.0007
-36508.97923691,98400,5.960464477539063e-08,1.975543975830078,-4535.07373046875,98399,-6.282164573669434,479,100.0,1027,492000,762273.6875,0.0007
-36577.662222030005,98500,-1.1920928955078125e-07,1.9674789905548096,-4284.9921875,98499,-6.268918514251709,479,100.0,1028,492500,691224.6875,0.0007
-36612.068770879996,98600,0.0,1.9649108648300169,-4410.49072265625,98599,-6.266122817993164,479,100.0,1029,493000,673476.6875,0.0007
-36773.44884328,98700,5.960464477539063e-08,1.9703171253204343,-5153.45166015625,98699,-6.276163578033447,479,100.0,1030,493500,1019350.4375,0.0007
-36931.32675633,98800,0.0,1.9738404750823972,-5146.62841796875,98799,-6.280713081359862,479,100.0,1031,494000,831112.125,0.0007
-37067.54255864,98900,0.0,1.9758552312850952,-6009.23583984375,98899,-6.28827428817749,479,100.0,1032,494500,761435.1875,0.0007
-37162.19075432,99000,0.0,1.9827474355697632,-4158.31201171875,98999,-6.29768705368042,479,100.0,1033,495000,520738.40625,0.0007
-37292.07458319,99100,0.0,1.99271559715271,-5790.216796875,99099,-6.312301158905028,479,100.0,1034,495500,1156745.0,0.0007
-37527.458178190005,99200,1.1920928955078125e-07,1.9992542266845703,-5724.15380859375,99199,-6.321735382080077,479,100.0,1035,496000,1278052.5,0.0007
-37718.62176649,99300,0.0,2.002434492111206,-5399.80322265625,99299,-6.32796573638916,479,100.0,1036,496500,919800.8125,0.0007
-37877.54660858,99400,0.0,2.006976366043091,-5297.3544921875,99399,-6.335437297821045,479,100.0,1037,497000,874709.3125,0.0007
-37948.86855114,99500,0.0,2.01753830909729,-6086.98193359375,99499,-6.352250099182129,479,100.0,1038,497500,1141232.5,0.0007
-38009.90812122,99600,0.0,2.0149147510528564,-3771.499267578125,99599,-6.3465232849121085,479,100.0,1039,498000,549022.6875,0.0007
-38039.7395465,99700,0.0,2.0155363082885738,-4657.7353515625,99699,-6.34677267074585,479,100.0,1040,498500,711629.125,0.0007
-38025.49735877,99800,0.0,2.021106719970703,-4647.513671875,99799,-6.353558540344237,479,100.0,1040,499000,805363.9375,0.0007
-37990.434902869994,99900,0.0,2.010967254638672,-4997.21728515625,99899,-6.339505672454834,479,100.0,1041,499500,826494.0,0.0007
-38006.10783745,100000,0.0,2.0176029205322266,-5354.8056640625,99999,-6.348733901977539,479,100.0,1042,500000,1052915.125,0.0007
-37992.26870972,100100,0.0,2.0096697807312007,-5764.84326171875,100099,-6.3413143157958975,479,100.0,1043,500500,827208.6875,0.0007
-37987.95391071,100200,0.0,2.0081849098205566,-4912.54638671875,100199,-6.3354735374450675,479,100.0,1044,501000,945546.4375,0.0007
-38035.38518686,100300,0.0,2.0079944133758545,-5923.22021484375,100299,-6.336160182952881,479,100.0,1045,501500,891563.3125,0.0007
-38094.73896757,100400,0.0,2.01589584350586,-5192.91162109375,100399,-6.346087455749513,479,100.0,1046,502000,999467.1875,0.0007
-38126.64050817,100500,-1.1920928955078125e-07,2.028646945953369,-5362.28271484375,100499,-6.367774963378906,479,100.0,1047,502500,952910.4375,0.0007
-38124.74629788,100600,0.0,2.0344288349151607,-4459.2900390625,100599,-6.37661075592041,479,100.0,1048,503000,672721.8125,0.0007
-38075.362261400005,100700,0.0,2.0422019958496094,-7690.42822265625,100699,-6.391914367675781,479,100.0,1049,503500,1061422.625,0.0007
-38052.38960834002,100800,0.0,2.0396840572357178,-4638.9384765625,100799,-6.3859052658081055,479,100.0,1050,504000,749627.625,0.0007
-37987.546999510014,100900,-1.1920928955078125e-07,2.0303380489349365,-4996.07275390625,100899,-6.3726654052734375,479,100.0,1051,504500,799902.6875,0.0007
-37958.796835290006,101000,1.1920928955078125e-07,2.0283231735229488,-5201.42822265625,100999,-6.369407176971436,479,100.0,1052,505000,750490.6875,0.0007
-37966.41187101,101100,0.0,2.0246498584747314,-6020.63623046875,101099,-6.363085746765138,479,100.0,1053,505500,1093223.875,0.0007
-37939.952175340004,101200,0.0,2.0290172100067143,-5283.75537109375,101199,-6.370676040649414,479,100.0,1055,506000,865272.5,0.0007
-37888.62687876,101300,0.0,2.0211930274963383,-4500.74560546875,101299,-6.35782527923584,479,100.0,1056,506500,676863.5625,0.0007
-37776.4800534,101400,0.0,2.0261058807373047,-6092.32177734375,101399,-6.367307186126709,479,100.0,1057,507000,1019653.6875,0.0007
-37669.67380291,101500,0.0,2.021686553955078,-6088.263671875,101499,-6.360748291015625,479,100.0,1058,507500,1086190.375,0.0007
-37607.538105629996,101600,0.0,2.028602123260498,-4867.62451171875,101599,-6.370063781738281,479,100.0,1059,508000,899828.5,0.0007
-37584.96214594,101700,5.960464477539063e-08,2.0259265899658203,-4699.56982421875,101699,-6.366587162017822,479,100.0,1060,508500,879552.6875,0.0007
-37589.43710553,101800,-1.1920928955078125e-07,2.024404525756836,-4456.53076171875,101799,-6.365593910217285,479,100.0,1061,509000,665877.0,0.0007
-37618.31482431,101900,0.0,2.0370306968688965,-5985.2041015625,101899,-6.3853759765625,479,100.0,1062,509500,1057342.625,0.0007
-37613.618023849995,102000,0.0,2.055217742919922,-7297.76708984375,101999,-6.413252353668213,479,100.0,1063,510000,1304218.625,0.0007
-37648.18673099,102100,-1.1920928955078125e-07,2.0556304454803467,-5669.3486328125,102099,-6.4117631912231445,479,100.0,1064,510500,889041.625,0.0007
-37697.85834420999,102200,-1.1920928955078125e-07,2.0500946044921875,-7816.62255859375,102199,-6.405648708343506,479,100.0,1065,511000,1016570.6875,0.0007
-37697.96911902001,102300,5.960464477539063e-08,2.0504109859466557,-5306.03369140625,102299,-6.401226043701173,479,100.0,1066,511500,1095108.0,0.0007
-37722.29400553,102400,0.0,2.0534410476684566,-6533.98681640625,102399,-6.407367706298827,479,100.0,1067,512000,1007590.8125,0.0007
-37725.14150842,102500,0.0,2.0655763149261475,-4891.9267578125,102499,-6.423320770263673,479,100.0,1068,512500,781906.3125,0.0007
-37761.13152528,102600,5.960464477539063e-08,2.060546398162842,-4849.927734375,102599,-6.415060520172119,479,100.0,1069,513000,858995.5,0.0007
-37814.551241309986,102700,0.0,2.0708956718444824,-5796.29296875,102699,-6.432056427001952,479,100.0,1070,513500,920272.9375,0.0007
-37892.35282423,102800,0.0,2.0701184272766118,-5252.79345703125,102799,-6.429757595062256,479,100.0,1071,514000,1003661.9375,0.0007
-37960.81058673,102900,0.0,2.0714173316955566,-4744.62890625,102899,-6.4318504333496085,479,100.0,1072,514500,748038.4375,0.0007
-38026.434248770005,103000,0.0,2.0590987205505367,-5360.84130859375,102999,-6.415332317352295,479,100.0,1073,515000,855439.625,0.0007
-38011.136794759994,103100,0.0,2.0567986965179443,-5787.61376953125,103099,-6.411435127258301,479,100.0,1074,515500,1159225.375,0.0007
-38039.558769,103200,-1.1920928955078125e-07,2.050128936767578,-5306.54248046875,103199,-6.40233325958252,479,100.0,1075,516000,1071023.875,0.0007
-38057.16492088,103300,0.0,2.0610926151275635,-4971.73046875,103299,-6.419477939605713,479,100.0,1076,516500,733262.1875,0.0007
-38095.891275719994,103400,0.0,2.0677452087402344,-4408.60888671875,103399,-6.429057598114014,479,100.0,1077,517000,603535.4375,0.0007
-38137.72672543,103500,-1.1920928955078125e-07,2.0670304298400883,-5855.36474609375,103499,-6.430555820465088,479,100.0,1078,517500,904118.625,0.0007
-38159.16734863001,103600,0.0,2.0744824409484863,-4852.42431640625,103599,-6.439631938934326,479,100.0,1079,518000,630842.375,0.0007
-38188.495824030004,103700,0.0,2.0834450721740723,-6028.18505859375,103699,-6.4517502784729,479,100.0,1080,518500,1009357.5,0.0007
-38173.255619489995,103800,0.0,2.1032748222351074,-4637.06591796875,103799,-6.4778380393981925,479,100.0,1081,519000,769302.9375,0.0007
-38183.68365226,103900,-1.1920928955078125e-07,2.105078935623169,-5247.02685546875,103899,-6.4801025390625,479,100.0,1082,519500,885070.6875,0.0007
-38211.077910920016,104000,0.0,2.1059284210205083,-5268.478515625,103999,-6.4823241233825675,479,100.0,1083,520000,824847.6875,0.0007
-38210.56484778001,104100,0.0,2.1054024696350098,-5759.3642578125,104099,-6.482331275939941,480,100.0,1084,520500,913417.6875,0.0007
-38165.14360822,104200,0.0,2.110100269317627,-6296.8447265625,104199,-6.488582134246826,480,100.0,1085,521000,1028183.4375,0.0007
-38153.433329039995,104300,0.0,2.101593494415283,-6290.10693359375,104299,-6.4765686988830575,480,100.0,1086,521500,965617.125,0.0007
-38092.78437984,104400,1.1920928955078125e-07,2.10586166381836,-3529.939208984375,104399,-6.478587627410889,480,100.0,1087,522000,511587.59375,0.0007
-38066.702192950004,104500,-1.1920928955078125e-07,2.0861990451812744,-5763.72802734375,104499,-6.453144073486327,480,100.0,1088,522500,905188.6875,0.0007
-38046.73850217,104600,0.0,2.1010603904724117,-7330.71240234375,104599,-6.4757728576660165,480,100.0,1089,523000,1035473.3125,0.0007
-37981.33462143,104700,0.0,2.1070797443389893,-5773.12060546875,104699,-6.482618808746338,480,100.0,1090,523500,950764.3125,0.0007
-37911.58411368,104800,1.1920928955078125e-07,2.0956771373748784,-4407.54150390625,104799,-6.464709758758545,480,100.0,1091,524000,566924.0,0.0007
-37899.317525,104900,0.0,2.1026532649993896,-6654.43505859375,104899,-6.477391242980957,480,100.0,1092,524500,1004894.9375,0.0007
-37842.82002429,105000,0.0,2.1055212020874023,-5679.55322265625,104999,-6.480513095855713,480,100.0,1093,525000,946500.4375,0.0007
-37836.51128438,105100,0.0,2.117584228515625,-3890.509521484375,105099,-6.494975566864014,480,100.0,1094,525500,522991.90625,0.0007
-37831.0191747,105200,0.0,2.1383092403411865,-6211.341796875,105199,-6.526921272277832,480,100.0,1095,526000,1043456.125,0.0007
-37852.551633519986,105300,0.0,2.137535095214844,-5953.60986328125,105299,-6.524855136871338,480,100.0,1096,526500,1138512.875,0.0007
-37891.03954332002,105400,0.0,2.1429731845855717,-4352.38232421875,105399,-6.531370639801025,480,100.0,1097,527000,653937.9375,0.0007
-37889.84584781,105500,0.0,2.1326138973236084,-6247.56884765625,105499,-6.520521640777588,480,100.0,1098,527500,936265.6875,0.0007
-37861.289704,105600,-1.1920928955078125e-07,2.136310577392578,-4958.41357421875,105599,-6.5265631675720215,480,100.0,1099,528000,616257.875,0.0007
-37853.06312766,105700,0.0,2.1472597122192383,-4171.27685546875,105699,-6.539109706878662,480,100.0,1100,528500,637199.0,0.0007
-37845.750958529985,105800,0.0,2.1511914730072017,-6826.55029296875,105799,-6.5465025901794425,480,100.0,1101,529000,1305367.25,0.0007
-37781.90165115,105900,0.0,2.1544504165649414,-6018.72802734375,105899,-6.55098295211792,480,100.0,1102,529500,1046627.1875,0.0007
-37706.41538231,106000,0.0,2.1608569622039795,-6316.5908203125,105999,-6.561195373535156,480,100.0,1103,530000,1139774.75,0.0007
-37676.07980408,106100,0.0,2.159750938415528,-5359.70654296875,106099,-6.558550357818604,480,100.0,1104,530500,903574.125,0.0007
-37645.53916769,106200,-1.1920928955078125e-07,2.153260946273804,-4789.4599609375,106199,-6.5489702224731445,480,100.0,1105,531000,793225.4375,0.0007
-37655.53815642001,106300,0.0,2.1518220901489262,-5279.72314453125,106299,-6.5483765602111825,480,100.0,1107,531500,677601.125,0.0007
-37692.014027440004,106400,-1.1920928955078125e-07,2.1630201339721684,-7176.51123046875,106399,-6.5639405250549325,480,100.0,1108,532000,1228627.25,0.0007
-37693.52190218,106500,0.0,2.161510467529297,-6309.67529296875,106499,-6.5619263648986825,480,100.0,1109,532500,980625.1875,0.0007
-37706.88207032,106600,0.0,2.1671390533447266,-6290.0029296875,106599,-6.569549560546875,480,100.0,1110,533000,1165369.375,0.0007
-37718.40964907,106700,5.960464477539063e-08,2.1670889854431152,-6798.9072265625,106699,-6.569721221923827,480,100.0,1111,533500,1054247.375,0.0007
-37709.95674146001,106800,0.0,2.1579344272613525,-5323.19482421875,106799,-6.555250644683838,480,100.0,1112,534000,936820.8125,0.0007
-37659.5527091,106900,5.960464477539063e-08,2.1599102020263667,-7356.5908203125,106899,-6.561981201171875,480,100.0,1113,534500,1177098.5,0.0007
-37677.27153488,107000,0.0,2.1661725044250493,-5569.33837890625,106999,-6.567470073699951,480,100.0,1114,535000,902128.3125,0.0007
-37643.54018522,107100,-1.1920928955078125e-07,2.1745705604553223,-4754.25732421875,107099,-6.580259799957275,480,100.0,1115,535500,679843.8125,0.0007
-37634.05214688,107200,0.0,2.1630120277404785,-5322.65966796875,107199,-6.562259197235107,480,100.0,1116,536000,1034624.1875,0.0007
-37641.065752120005,107300,0.0,2.169902801513672,-5340.54833984375,107299,-6.573621273040772,480,100.0,1117,536500,924653.0,0.0007
-37655.00275669001,107400,0.0,2.1815748214721684,-5124.03076171875,107399,-6.589845180511475,480,100.0,1118,537000,851918.8125,0.0007
-37651.02185705,107500,0.0,2.1923422813415527,-4937.02099609375,107499,-6.605645179748535,480,100.0,1119,537500,778792.5625,0.0007
-37718.09372109,107600,0.0,2.198272466659546,-6189.296875,107599,-6.615553379058838,480,100.0,1120,538000,929200.4375,0.0007
-37747.085645729996,107700,0.0,2.203115463256836,-5735.97607421875,107699,-6.620484828948975,480,100.0,1121,538500,1027559.3125,0.0007
-37844.61598756,107800,0.0,2.19415283203125,-6852.63427734375,107799,-6.610244274139403,480,100.0,1122,539000,1065408.75,0.0007
-37966.22751171,107900,-1.1920928955078125e-07,2.2166635990142822,-5772.78466796875,107899,-6.639514923095702,479,100.0,1123,539500,887527.6875,0.0007
-38124.94490825,108000,0.0,2.2202889919281006,-6032.49658203125,107999,-6.64522123336792,479,100.0,1125,540000,971708.5,0.0007
-38195.381305179995,108100,0.0,2.22770094871521,-5967.34765625,108099,-6.655662059783936,479,100.0,1126,540500,1051220.375,0.0007
-38269.36739278,108200,0.0,2.2511861324310303,-5364.58935546875,108199,-6.687056064605713,479,100.0,1127,541000,868383.125,0.0007
-38250.46391663,108300,0.0,2.247960090637207,-5051.2490234375,108299,-6.683049201965332,479,100.0,1128,541500,775300.3125,0.0007
-38243.687842650004,108400,0.0,2.2276859283447266,-6275.8046875,108399,-6.658245086669923,479,100.0,1129,542000,878880.625,0.0007
-38263.21594027,108500,0.0,2.2277231216430664,-5312.73583984375,108499,-6.656614780426025,479,100.0,1130,542500,776181.6875,0.0007
-38298.848186120005,108600,0.0,2.228429317474365,-6533.25634765625,108599,-6.657084941864014,479,100.0,1131,543000,1074372.875,0.0007
-38352.7516409,108700,1.1920928955078125e-07,2.2194042205810547,-6077.96435546875,108699,-6.6470794677734375,479,100.0,1132,543500,784512.6875,0.0007
-38348.29671804,108800,0.0,2.2228550910949707,-4100.62548828125,108799,-6.64773416519165,479,100.0,1133,544000,521390.5,0.0007
-38386.285023479984,108900,0.0,2.2192037105560303,-5531.70947265625,108899,-6.642940044403076,479,100.0,1134,544500,986481.625,0.0007
-38390.634354770016,109000,-1.1920928955078125e-07,2.2153327465057373,-5118.2783203125,108999,-6.640052795410156,479,100.0,1135,545000,558073.9375,0.0007
-38397.83153265,109100,0.0,2.2257080078125,-4551.47021484375,109099,-6.6517295837402335,479,100.0,1136,545500,685566.125,0.0007
-38386.837068559995,109200,1.1920928955078125e-07,2.226468563079834,-5916.65380859375,109199,-6.65435266494751,479,100.0,1137,546000,975915.6875,0.0007
-38366.12450774,109300,1.1920928955078125e-07,2.2417712211608887,-4613.91162109375,109299,-6.674397468566895,479,100.0,1138,546500,649596.5,0.0007
-38351.725893010014,109400,-1.1920928955078125e-07,2.224656105041504,-4694.24169921875,109399,-6.651028633117676,479,100.0,1140,547000,830351.6875,0.0007
