time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,time/fps,time/episodes,train/learning_rate,train/n_updates,train/actor_loss
788,120400,100.0,-5652.05648577,46332.91918640137,152,1204,0.001,120200,2153.73857421875
790,120800,100.0,-5573.33544256,47096.016021728516,152,1208,0.001,120600,2141.110559082031
793,121200,100.0,-5410.15902993,45049.61844360352,152,1212,0.001,121000,2124.3193139648442
796,121600,100.0,-5303.12324347,48686.674786987314,152,1216,0.001,121400,2098.1989904785155
798,122000,100.0,-5122.69186146,36003.8190826416,152,1220,0.001,121800,2045.6469189453128
801,122400,100.0,-5067.41939391,47155.690194091796,152,1224,0.001,122200,2017.4191479492188
804,122800,100.0,-5070.3104133,53849.20450439453,152,1228,0.001,122600,1975.2688256835934
806,123200,100.0,-5066.61590547,39387.71785400391,152,1232,0.001,123000,1942.1579455566407
809,123600,100.0,-5066.40803874,42101.461237792966,152,1236,0.001,123400,1911.0550903320316
811,124000,100.0,-5064.64489439,40466.434239501956,152,1240,0.001,123800,1891.654482421875
814,124400,100.0,-5061.84036515,26125.793044433594,152,1244,0.001,124200,1855.7382019042968
817,124800,100.0,-5062.20572095,35937.29076416016,152,1248,0.001,124600,1833.1887145996093
819,125200,100.0,-5057.17501664,39854.713471069335,152,1252,0.001,125000,1773.526612548828
822,125600,100.0,-5056.40547364,38802.611541137696,152,1256,0.001,125400,1741.6248010253905
824,126000,100.0,-5056.22216015,40504.69378479004,152,1260,0.001,125800,1730.424130859375
827,126400,100.0,-5056.65891118,40946.789242553714,152,1264,0.001,126200,1712.875927734375
830,126800,100.0,-5055.6984063,34539.949285888666,152,1268,0.001,126600,1691.0258032226566
832,127200,100.0,-5052.9606084,43442.81562622071,152,1272,0.001,127000,1680.592501220703
835,127600,100.0,-5051.49165378,38446.2835546875,152,1276,0.001,127400,1673.9370239257812
838,128000,100.0,-5051.56174354,45933.53811096191,152,1280,0.001,127800,1649.5164587402344
840,128400,100.0,-5047.79437152,32277.93630340576,152,1284,0.001,128200,1628.7371423339844
843,128800,100.0,-5047.78667657,40987.36401367188,152,1288,0.001,128600,1615.6937670898435
845,129200,100.0,-5064.68379792,38919.80511230469,152,1292,0.001,129000,1566.9874499511718
848,129600,100.0,-5069.39075932,39825.1022277832,152,1296,0.001,129400,1556.8509619140625
851,130000,100.0,-5068.30164107,34572.35886962891,152,1300,0.001,129800,1543.4398217773435
853,130400,100.0,-5070.7323376,35716.828409423826,152,1304,0.001,130200,1511.7773400878907
856,130800,100.0,-5071.8798856,32240.189143676762,152,1308,0.001,130600,1479.7817028808595
859,131200,100.0,-5072.13685956,36407.20586364746,152,1312,0.001,131000,1459.5206640625
861,131600,100.0,-5073.36302189,30354.45401184082,152,1316,0.001,131400,1454.163583984375
864,132000,100.0,-5102.87954882,29566.447561645513,152,1320,0.001,131800,1427.458563232422
866,132400,100.0,-5100.41748227,37783.72421264648,152,1324,0.001,132200,1430.9349133300782
869,132800,100.0,-5096.79036682,29714.327512817385,152,1328,0.001,132600,1412.47126953125
872,133200,100.0,-5096.56678571,31304.522268676763,152,1332,0.001,133000,1372.197783203125
874,133600,100.0,-5096.77776621,35364.14413146973,152,1336,0.001,133400,1376.3747717285157
877,134000,100.0,-5098.68703005,27939.519616088863,152,1340,0.001,133800,1356.108973388672
879,134400,100.0,-5143.69227184,35374.56245178223,152,1344,0.001,134200,1357.5699377441404
882,134800,100.0,-5142.78333909,23447.782775268555,152,1348,0.001,134600,1368.7928100585934
885,135200,100.0,-5146.04989635,35462.700432739264,152,1352,0.001,135000,1346.5079736328125
887,135600,100.0,-5190.51752215,30805.04344482422,152,1356,0.001,135400,1324.3190356445311
890,136000,100.0,-5190.97050657,26106.979242553716,152,1360,0.001,135800,1314.6384216308593
892,136400,100.0,-5221.7902406,36675.18405700684,152,1364,0.001,136200,1288.024696044922
895,136800,100.0,-5221.68349415,31805.48516418457,152,1368,0.001,136600,1259.294006958008
898,137200,100.0,-5221.99579797,28062.278426513672,152,1372,0.001,137000,1262.8124304199216
900,137600,100.0,-5223.74547354,31322.127020263677,152,1376,0.001,137400,1239.7324560546874
903,138000,100.0,-5222.99389516,24472.079996032713,152,1380,0.001,137800,1222.3263537597654
906,138400,100.0,-5224.08011243,23697.10658874512,152,1384,0.001,138200,1222.9952270507813
908,138800,100.0,-5225.50993259,25399.06565246582,152,1388,0.001,138600,1215.4066296386718
911,139200,100.0,-5206.38999707,27181.089995117192,152,1392,0.001,139000,1176.8263665771485
913,139600,100.0,-5201.6540733,25468.35454589844,152,1396,0.001,139400,1192.0858221435547
916,140000,100.0,-5201.80549553,22096.797058410644,152,1400,0.001,139800,1146.6243548583984
919,140400,100.0,-5202.80188611,24212.5265234375,152,1404,0.001,140200,1139.6986566162109
921,140800,100.0,-5201.78066853,18794.19144714356,152,1408,0.001,140600,1118.9845947265626
924,141200,100.0,-5201.51793183,21833.293970947267,152,1412,0.001,141000,1096.804659423828
926,141600,100.0,-5201.32410334,32364.39436523437,152,1416,0.001,141400,1086.0676867675784
929,142000,100.0,-5172.55434214,29257.38947937012,152,1420,0.001,141800,1087.8309924316409
932,142400,100.0,-5174.24838429,27960.324119873047,152,1424,0.001,142200,1064.3754711914062
934,142800,100.0,-5175.21484049,24725.180092163086,152,1428,0.001,142600,1064.3963208007813
937,143200,100.0,-5173.57806053,25696.79215881348,152,1432,0.001,143000,1051.1137872314453
940,143600,100.0,-5174.13254049,24520.49681274414,152,1436,0.001,143400,1030.5206121826172
942,144000,100.0,-5176.8448058,24286.257818908693,152,1440,0.001,143800,1036.0515838623046
945,144400,100.0,-5131.84793354,23911.16552978516,152,1444,0.001,144200,1036.8132135009766
947,144800,100.0,-5131.59922557,20510.11998565674,152,1448,0.001,144600,1047.2156372070312
950,145200,100.0,-5132.05828898,18920.942478027344,152,1452,0.001,145000,1035.4317163085936
953,145600,100.0,-5087.49236244,27525.9625958252,152,1456,0.001,145400,1019.7814270019533
955,146000,100.0,-5087.43557203,19705.69202331543,152,1460,0.001,145800,1011.558671875
958,146400,100.0,-5059.44269707,24447.60594909668,152,1464,0.001,146200,1010.3792260742188
960,146800,100.0,-5058.99136709,19876.458959655763,152,1468,0.001,146600,1013.7366485595703
963,147200,100.0,-5059.19914549,22034.94227478028,152,1472,0.001,147000,1022.3552722167967
966,147600,100.0,-5060.41348171,20360.459118041992,152,1476,0.001,147400,1006.1296099853515
968,148000,100.0,-5061.72957705,23369.996270751948,152,1480,0.001,147800,979.670538330078
971,148400,100.0,-5060.35057117,21114.81499084473,152,1484,0.001,148200,982.9731805419922
974,148800,100.0,-5058.07429527,21678.971554565433,152,1488,0.001,148600,990.4705432128908
976,149200,100.0,-5059.00905074,22986.110552368165,152,1492,0.001,149000,1001.2559417724608
979,149600,100.0,-5060.5834003,22859.828186645507,152,1496,0.001,149400,975.0694329833984
981,150000,100.0,-5059.91835801,20979.510357666015,152,1500,0.001,149800,966.1481512451172
984,150400,100.0,-5056.55531716,21765.991706237797,152,1504,0.001,150200,980.8659057617188
987,150800,100.0,-5056.55654565,19343.049766235352,152,1508,0.001,150600,965.4715631103516
989,151200,100.0,-5056.77702108,20034.659395446783,152,1512,0.001,151000,967.075316772461
992,151600,100.0,-5056.4212991,20807.012681274413,152,1516,0.001,151400,963.9537628173828
995,152000,100.0,-5055.54528363,18492.15257171631,152,1520,0.001,151800,971.6678674316406
997,152400,100.0,-5055.01554724,26148.74740234375,152,1524,0.001,152200,949.40708984375
1000,152800,100.0,-5056.79229359,21598.55167755127,152,1528,0.001,152600,944.8149493408204
1002,153200,100.0,-5057.03965153,17755.06100830078,152,1532,0.001,153000,970.6641534423828
1005,153600,100.0,-5059.57033153,24654.19977935791,152,1536,0.001,153400,946.708974609375
1008,154000,100.0,-5053.65603167,17543.06960876465,152,1540,0.001,153800,930.719612426758
1010,154400,100.0,-5054.77361899,15653.680151977542,152,1544,0.001,154200,926.0008276367188
1013,154800,100.0,-5057.35508361,15253.979940185547,152,1548,0.001,154600,943.3182073974608
1016,155200,100.0,-5054.29833996,16401.02467163086,152,1552,0.001,155000,942.9550854492187
1018,155600,100.0,-5054.31811076,20167.222601623536,152,1556,0.001,155400,929.857880859375
1021,156000,100.0,-5054.35173053,25835.214014282228,152,1560,0.001,155800,929.4001501464844
1023,156400,100.0,-5050.9701290699995,17203.054161682132,152,1564,0.001,156200,924.3496478271485
1026,156800,100.0,-5052.00528862,24289.82983398437,152,1568,0.001,156600,933.6344488525392
1029,157200,100.0,-5054.29760501,21654.81297454834,152,1572,0.001,157000,898.6763891601563
1031,157600,100.0,-5051.29971278,21549.4321975708,152,1576,0.001,157400,880.9169940185546
1034,158000,100.0,-5052.01036748,19479.948154907222,152,1580,0.001,157800,878.1924835205078
1036,158400,100.0,-5051.89058686,21205.979465942382,152,1584,0.001,158200,876.7379956054688
1039,158800,100.0,-5053.85124954,17490.86639953613,152,1588,0.001,158600,873.3632336425783
1042,159200,100.0,-5053.61517064,17120.95149719238,152,1592,0.001,159000,868.2686059570312
1044,159600,100.0,-5053.7512002,21972.904004821776,152,1596,0.001,159400,873.6157611083985
1047,160000,100.0,-5054.67533908,21335.159789123536,152,1600,0.001,159800,887.7496954345703
1050,160400,100.0,-5055.53033786,22708.606118469237,152,1604,0.001,160200,892.6497424316408
1052,160800,100.0,-5055.86979065,25065.29346618652,152,1608,0.001,160600,861.0471240234375
1055,161200,100.0,-5054.4915407299995,18731.07604003906,152,1612,0.001,161000,880.6455181884766
1057,161600,100.0,-5053.90540147,21721.138617553708,152,1616,0.001,161400,881.2198236083984
1060,162000,100.0,-5053.11431686,19685.544027709962,152,1620,0.001,161800,882.6554602050783
1063,162400,100.0,-5052.84086429,18138.744919128414,152,1624,0.001,162200,874.2031658935547
1065,162800,100.0,-5052.27801106,19847.350085144044,152,1628,0.001,162600,866.8202349853516
1068,163200,100.0,-5053.33744971,19174.263521881105,152,1632,0.001,163000,843.9680517578125
1070,163600,100.0,-5052.7366249,19633.926921081544,152,1636,0.001,163400,866.9140600585938
1073,164000,100.0,-5054.82093799,15592.074866027831,152,1640,0.001,163800,835.0362561035156
1076,164400,100.0,-5053.21053346,20424.21922332764,152,1644,0.001,164200,826.6537286376953
1078,164800,100.0,-5049.94205755,18754.60627319336,152,1648,0.001,164600,846.8226867675781
1081,165200,100.0,-5050.10942852,20244.03518249512,152,1652,0.001,165000,823.0895819091797
1084,165600,100.0,-5050.26336723,15734.291329650881,152,1656,0.001,165400,806.0008227539063
1086,166000,100.0,-5050.60362151,18102.3504977417,152,1660,0.001,165800,813.7844586181641
1089,166400,100.0,-5054.32558977,16575.53702941894,152,1664,0.001,166200,819.8819860839844
1091,166800,100.0,-5054.93158713,21647.718312072757,152,1668,0.001,166600,808.201860961914
1094,167200,100.0,-5051.93767115,16432.410061645507,152,1672,0.001,167000,800.1416870117188
1097,167600,100.0,-5051.72631611,24623.939439086913,152,1676,0.001,167400,805.0344213867188
1099,168000,100.0,-5050.08825323,19183.759968566894,152,1680,0.001,167800,798.4326373291016
1102,168400,100.0,-5052.3423245,12998.167783813476,152,1684,0.001,168200,786.2081274414063
1105,168800,100.0,-5051.59059888,18250.823212890624,152,1688,0.001,168600,773.2329992675783
1107,169200,100.0,-5051.41600773,18993.438425598146,152,1692,0.001,169000,774.5811499023438
1110,169600,100.0,-5050.96644693,18755.07672668457,152,1696,0.001,169400,782.8256237792967
1112,170000,100.0,-5050.61260683,21457.880473632813,152,1700,0.001,169800,797.8637759399414
1115,170400,100.0,-5049.51191436,21668.41298217773,152,1704,0.001,170200,761.6694152832031
1118,170800,100.0,-5048.60299368,18000.313878784178,152,1708,0.001,170600,764.3005694580078
1120,171200,100.0,-5051.2264352,18667.934569091798,152,1712,0.001,171000,793.544799194336
1123,171600,100.0,-5050.79415659,13939.289204101562,152,1716,0.001,171400,780.9148065185547
1126,172000,100.0,-5051.04944484,17893.349007263183,152,1720,0.001,171800,787.3246807861328
1128,172400,100.0,-5052.44583625,13807.526766052246,152,1724,0.001,172200,822.696411743164
1131,172800,100.0,-5051.56775275,18753.575212402342,152,1728,0.001,172600,807.6489376831055
1133,173200,100.0,-5051.38869446,19746.326293945312,152,1732,0.001,173000,816.7694744873047
1136,173600,100.0,-5049.02358993,16920.595237731934,152,1736,0.001,173400,811.8751519775391
1139,174000,100.0,-5046.73101685,14869.379962158204,152,1740,0.001,173800,793.6621838378908
1141,174400,100.0,-5047.64154902,18242.616053466798,152,1744,0.001,174200,800.2788806152344
1144,174800,100.0,-5048.41418734,22140.118002014162,152,1748,0.001,174600,813.1665350341797
1147,175200,100.0,-5048.18884795,21824.831637573243,152,1752,0.001,175000,813.1350280761719
1149,175600,100.0,-5047.8743764,15943.494548339844,152,1756,0.001,175400,818.7053262329101
1152,176000,100.0,-5046.37315442,18241.76768249512,152,1760,0.001,175800,822.5538720703125
1154,176400,100.0,-5042.62336607,28371.035405273444,152,1764,0.001,176200,818.71279296875
1157,176800,100.0,-5040.98246749,15944.736020507813,152,1768,0.001,176600,814.3932864379883
1160,177200,100.0,-5041.60082687,21086.654527282713,152,1772,0.001,177000,793.7377453613283
1162,177600,100.0,-5041.730245,17790.1760647583,152,1776,0.001,177400,789.0752136230469
1165,178000,100.0,-5041.92577957,18435.26082214356,152,1780,0.001,177800,770.2357586669922
1167,178400,100.0,-5040.15390019,14697.405890197751,152,1784,0.001,178200,789.8349090576172
1170,178800,100.0,-5039.55479833,18569.611853637696,152,1788,0.001,178600,791.2909301757812
1173,179200,100.0,-5039.32220542,30879.337500305177,152,1792,0.001,179000,789.3384887695313
1175,179600,100.0,-5041.97452587,16770.73554473877,152,1796,0.001,179400,777.4303775024414
1178,180000,100.0,-5040.89240534,16035.006506347656,152,1800,0.001,179800,763.7270111083984
1181,180400,100.0,-5040.62927268,16714.778880004884,152,1804,0.001,180200,772.2974444580078
1183,180800,100.0,-5040.66484265,15349.522627563476,152,1808,0.001,180600,775.4933758544922
1186,181200,100.0,-5039.98400436,23203.55860839844,152,1812,0.001,181000,761.2691333007813
1188,181600,100.0,-5040.77089366,18531.314014892574,152,1816,0.001,181400,794.0146405029296
1191,182000,100.0,-5040.5931617,13859.316815185546,152,1820,0.001,181800,757.7483233642578
1194,182400,100.0,-5040.10899925,18019.898493041997,152,1824,0.001,182200,772.5752471923828
1196,182800,100.0,-5045.58993232,20951.56906402588,152,1828,0.001,182600,756.2066027832033
1199,183200,100.0,-5045.03961862,18514.646490783693,152,1832,0.001,183000,759.3293643188476
1201,183600,100.0,-5045.25789202,19494.64439971924,152,1836,0.001,183400,785.4057946777342
1204,184000,100.0,-5046.84883325,14564.82302734375,152,1840,0.001,183800,758.3630627441406
1207,184400,100.0,-5045.8848629,25992.21400512696,152,1844,0.001,184200,763.0642980957033
1209,184800,100.0,-5047.09247051,14109.191696166992,152,1848,0.001,184600,737.6782885742188
1212,185200,100.0,-5047.80232241,19087.88427429199,152,1852,0.001,185000,744.1581005859375
1214,185600,100.0,-5048.42226896,16034.204790039064,152,1856,0.001,185400,771.6942114257813
1217,186000,100.0,-5049.20560474,20399.15067138672,152,1860,0.001,185800,744.7369427490235
1220,186400,100.0,-5050.09518331,18840.51662902832,152,1864,0.001,186200,767.2720709228515
1222,186800,100.0,-5052.11768542,11953.772677612305,152,1868,0.001,186600,756.315425415039
1225,187200,100.0,-5051.6270652,15835.833032531738,152,1872,0.001,187000,720.8778729248047
1228,187600,100.0,-5052.78803935,21049.342927856444,152,1876,0.001,187400,759.9895172119141
1230,188000,100.0,-5054.0743939,14346.566082763671,152,1880,0.001,187800,746.5257888793947
1233,188400,100.0,-5053.99441795,17199.15895477295,152,1884,0.001,188200,754.9878271484375
1235,188800,100.0,-5052.9484235,13769.681724700928,152,1888,0.001,188600,756.7144329833984
1238,189200,100.0,-5053.62252494,16509.08964416504,152,1892,0.001,189000,735.2741320800783
1241,189600,100.0,-5050.45039376,13909.625434265137,152,1896,0.001,189400,732.1384600830078
1243,190000,100.0,-5051.03434196,21100.478180847167,152,1900,0.001,189800,746.8876141357422
1246,190400,100.0,-5051.01196338,19256.33730102539,152,1904,0.001,190200,738.0690869140625
1248,190800,100.0,-5050.51406896,19198.436994628908,152,1908,0.001,190600,726.9845520019531
1251,191200,100.0,-5048.41627751,18032.420935974118,152,1912,0.001,191000,726.3380108642579
1254,191600,100.0,-5048.62123808,15577.396197204587,152,1916,0.001,191400,718.4822180175781
1256,192000,100.0,-5048.79104542,15590.043479003909,152,1920,0.001,191800,707.7815432739258
1259,192400,100.0,-5046.66932421,15042.593610229493,152,1924,0.001,192200,718.3490496826172
1262,192800,100.0,-5041.57239799,13278.425158691409,152,1928,0.001,192600,707.1136758422851
1264,193200,100.0,-5041.45285116,17000.912582702636,152,1932,0.001,193000,707.9875408935546
1267,193600,100.0,-5041.21369689,15145.589841918943,152,1936,0.001,193400,711.2790908813478
1269,194000,100.0,-5040.73632422,13669.559714355471,152,1940,0.001,193800,699.6037551879883
1272,194400,100.0,-5040.71286466,17943.957794189453,152,1944,0.001,194200,711.2020129394531
1275,194800,100.0,-5040.43668484,17629.11495452881,152,1948,0.001,194600,703.0554244995117
1277,195200,100.0,-5039.86033358,15821.96509185791,152,1952,0.001,195000,705.0464566040039
1280,195600,100.0,-5041.14577575,15119.284797973633,152,1956,0.001,195400,696.6268478393555
1282,196000,100.0,-5040.8752043,13115.360077819823,152,1960,0.001,195800,710.8148468017578
1285,196400,100.0,-5041.96354052,18973.185982666015,152,1964,0.001,196200,710.4902899169922
1288,196800,100.0,-5040.24860655,17374.50826446533,152,1968,0.001,196600,683.0363607788086
1290,197200,100.0,-5041.94528218,19224.858856506347,152,1972,0.001,197000,689.3048513793947
1293,197600,100.0,-5042.87694284,15265.952519836426,152,1976,0.001,197400,686.7858197021484
1295,198000,100.0,-5043.73762253,22489.989190673827,152,1980,0.001,197800,665.7815850830077
1298,198400,100.0,-5048.6637362,15781.63924560547,152,1984,0.001,198200,675.7926544189453
